RCHGF000030	iYS854.USA300HOU_RS04050	32.3	294	182	8	1	284	1	287	1.25e-40	142
RCHGF000031	iLJ478.TM1845	35.2	600	347	16	99	669	217	803	9.97e-107	343
RCHGF000033	iML1515.b1337	34.5	307	167	9	16	295	19	318	2.32e-37	140
RCHGF000034	iYO844.BSU30940	50.5	798	392	3	5	801	2	797	2.78e-273	775
RCHGF000034	iCN900.CD630_08850	48.6	806	390	6	7	796	12	809	3.56e-262	747
RCHGF000034	iNF517.LLMG_RS09365	46.4	796	421	4	7	799	4	796	1.79e-256	732
RCHGF000036	iAF987.Gmet_0885	25.4	303	222	2	3	305	6	304	1.72e-34	127
RCHGF000036	iPC815.YPO2421	27.5	306	211	4	2	302	9	308	1.36e-29	114
RCHGF000039	iAF987.Gmet_0069	28.8	170	109	6	3	166	2	165	2.21e-13	67.8
RCHGF000039	iAF987.Gmet_1706	32.6	175	108	5	5	175	2	170	3.20e-13	67.4
RCHGF000039	iAF987.Gmet_1919	32.3	133	85	4	6	133	5	137	4.18e-12	64.3
RCHGF000039	iAF987.Gmet_2999	31.9	116	75	2	6	117	10	125	1.08e-11	63.2
RCHGF000039	iAF987.Gmet_1914	32.4	108	69	3	4	108	2	108	4.24e-11	61.6
RCHGF000041	iNF517.LLMG_RS08070	39.5	365	215	3	1	359	1	365	1.67e-90	276
RCHGF000042	iNF517.LLMG_RS08075	29.5	336	180	13	374	678	35	344	4.61e-29	120
RCHGF000042	iYO844.BSU35720	30.4	391	226	19	339	701	346	718	6.67e-26	114
RCHGF000043	iYO844.BSU35720	39.0	374	213	5	787	1146	370	742	3.44e-78	273
RCHGF000043	iYS854.USA300HOU_RS01320	38.8	384	215	9	780	1146	7	387	2.24e-72	246
RCHGF000044	iYO844.BSU35740	66.1	127	42	1	1	127	1	126	5.86e-57	172
RCHGF000045	iYS854.USA300HOU_RS03450	49.2	248	117	3	12	251	4	250	4.53e-76	232
RCHGF000045	iYO844.BSU35700	45.7	256	131	2	13	261	5	259	3.26e-69	222
RCHGF000046	iYO844.BSU35710	32.1	268	176	3	8	270	7	273	1.24e-54	177
RCHGF000046	iYS854.USA300HOU_RS03455	33.2	265	172	4	8	270	7	268	5.78e-48	160
RCHGF000049	iNF517.LLMG_RS05655	44.3	336	186	1	8	342	2	337	6.58e-93	280
RCHGF000049	iYS854.USA300HOU_RS07540	44.8	330	181	1	11	339	3	332	1.55e-91	276
RCHGF000049	iYO844.BSU22830	44.9	325	178	1	11	334	3	327	2.13e-89	271
RCHGF000050	iYO844.BSU30980	44.4	615	334	6	9	616	14	627	8.44e-196	563
RCHGF000050	iSynCJ816.SGL_RS12820	41.1	628	331	10	18	607	126	752	4.90e-176	518
RCHGF000051	iYO844.BSU09310	50.0	558	268	8	6	554	7	562	3.46e-187	538
RCHGF000054	iYO844.BSU13900	56.1	41	18	0	1	41	44	84	1.14e-09	48.1
RCHGF000054	iYS854.USA300HOU_RS05395	60.5	38	15	0	1	38	44	81	1.30e-08	45.4
RCHGF000055	iCN718.ABAYE_RS00870	34.2	146	86	1	5	140	4	149	1.36e-20	82.0
RCHGF000062	iSynCJ816.SGL_RS13900	24.1	307	216	5	58	361	68	360	6.27e-13	69.3
RCHGF000066	iIT341.HP1576	40.6	217	129	0	1	217	2	218	9.66e-54	175
RCHGF000066	iYO844.BSU32750	41.9	222	126	1	1	219	1	222	2.75e-53	174
RCHGF000066	iCN900.CD630_19470	42.4	217	120	3	5	217	13	228	6.22e-52	167
RCHGF000066	iCN900.CD630_14890	39.2	217	131	1	1	217	1	216	1.60e-50	166
RCHGF000066	iPC815.YPO1073	39.5	220	130	1	1	217	1	220	2.78e-50	166
RCHGF000066	iYS854.USA300HOU_RS04405	38.6	220	132	1	1	217	1	220	2.07e-49	164
RCHGF000066	iNF517.LLMG_RS01625	38.8	227	131	1	1	219	1	227	3.34e-50	163
RCHGF000066	iJN1463.PP_0220	38.8	201	123	0	17	217	49	249	3.11e-48	162
RCHGF000066	iSbBS512_1146.SbBS512_E0193	38.6	220	132	1	1	217	1	220	3.36e-48	161
RCHGF000066	iSSON_1240.SSON_0213	38.6	220	132	1	1	217	1	220	3.36e-48	161
RCHGF000066	iML1515.b0199	38.2	220	133	1	1	217	1	220	4.73e-48	160
RCHGF000066	iSDY_1059.SDY_0218	38.2	220	133	1	1	217	1	220	6.66e-48	160
RCHGF000066	iJN1463.PP_0114	36.7	221	136	2	1	217	1	221	1.09e-47	159
RCHGF000066	STM_v1_0.STM0247	38.6	220	132	1	1	217	1	220	1.32e-47	159
RCHGF000066	iYS854.USA300HOU_RS02325	36.4	220	137	1	1	217	1	220	1.77e-47	159
RCHGF000066	iYL1228.KPN_00213	37.7	220	134	1	1	217	1	220	2.62e-47	159
RCHGF000066	iSF_1195.SF0190	38.2	220	133	1	1	217	1	220	2.62e-47	159
RCHGF000067	iYS854.USA300HOU_RS01445	31.8	110	57	5	303	412	204	295	1.08e-06	50.1
RCHGF000067	iML1515.b1856	30.5	105	53	3	309	413	314	398	1.06e-05	47.4
RCHGF000069	iIT341.HP1576	44.2	217	121	0	1	217	2	218	5.50e-56	181
RCHGF000069	iYO844.BSU32750	42.8	222	124	1	1	219	1	222	1.53e-52	172
RCHGF000069	iCN900.CD630_19470	42.9	217	119	3	5	217	13	228	1.37e-53	171
RCHGF000069	iCN900.CD630_14890	41.0	217	127	1	1	217	1	216	7.26e-52	170
RCHGF000069	iPC815.YPO1073	40.0	220	129	1	1	217	1	220	1.54e-49	164
RCHGF000069	STM_v1_0.STM0247	41.4	220	126	1	1	217	1	220	3.06e-49	164
RCHGF000084	iCN900.CD630_04310	39.4	475	279	6	2	476	5	470	2.57e-113	343
RCHGF000085	iCN900.CD630_04300	33.3	123	80	1	111	231	97	219	1.20e-14	70.5
RCHGF000087	iPC815.YPO1914	29.4	564	385	6	18	574	16	573	6.26e-76	252
RCHGF000087	iPC815.YPO1913	45.8	271	144	1	320	587	315	585	3.32e-75	250
RCHGF000087	iAF987.Gmet_2349	33.3	490	306	8	104	581	89	569	3.61e-73	244
RCHGF000088	iPC815.YPO1913	32.7	514	337	4	71	577	72	583	1.99e-86	280
RCHGF000092	iYS854.USA300HOU_RS01445	29.1	151	81	6	307	445	164	300	2.73e-07	52.0
RCHGF000094	iYL1228.KPN_03151	40.8	213	120	4	3	212	1	210	3.77e-46	152
RCHGF000094	iSSON_1240.SSON_2957	42.5	207	113	4	8	212	8	210	7.52e-46	151
RCHGF000094	iML1515.b2800	42.0	207	114	4	8	212	8	210	8.48e-45	148
RCHGF000094	iSDY_1059.SDY_3017	42.0	207	114	4	8	212	8	210	8.48e-45	148
RCHGF000094	iSF_1195.SF2814	42.0	207	114	4	8	212	8	210	8.48e-45	148
RCHGF000094	STM_v1_0.STM2974	39.4	213	123	4	3	212	1	210	3.38e-44	147
RCHGF000094	iCN900.CD630_00450	38.3	214	131	1	1	213	1	214	3.48e-41	139
RCHGF000095	iML1515.b1511	23.3	502	344	13	2	468	11	506	3.46e-28	117
RCHGF000096	iEK1008.Rv0728c	39.0	310	179	7	2	308	6	308	4.30e-56	184
RCHGF000097	iLJ478.TM0911	31.1	350	215	10	12	348	3	339	1.31e-38	140
RCHGF000097	iYO844.BSU13550	30.9	349	214	9	17	350	11	347	2.32e-37	137
RCHGF000097	iAF987.Gmet_0072	30.5	334	216	6	12	332	1	331	3.99e-36	133
RCHGF000097	iSynCJ816.SGL_RS12395	32.8	332	201	9	17	331	13	339	2.30e-35	131
RCHGF000098	iYO844.BSU13560	37.0	381	228	5	22	399	23	394	1.64e-73	234
RCHGF000099	iYS854.USA300HOU_RS12590	45.1	432	231	3	1	430	1	428	1.31e-121	360
RCHGF000102	iML1515.b3011	30.8	393	247	8	1	383	1	378	2.15e-54	184
RCHGF000102	iJN1463.PP_2492	31.7	366	235	8	1	358	1	359	1.65e-52	179
RCHGF000111	iYO844.BSU38860	62.8	328	121	1	1	328	1	327	2.80e-154	436
RCHGF000111	iCN900.CD630_27140	58.6	331	136	1	1	331	1	330	6.69e-138	394
RCHGF000113	iCN900.CD630_32760	41.9	253	144	3	23	274	18	268	2.53e-62	197
RCHGF000113	iML1515.b1819	38.6	277	157	7	6	274	10	281	7.06e-60	191
RCHGF000113	iSbBS512_1146.SbBS512_E2085	38.6	277	157	7	6	274	10	281	7.06e-60	191
RCHGF000113	iSSON_1240.SSON_1341	38.6	277	157	7	6	274	13	284	7.70e-60	191
RCHGF000113	iSF_1195.SF1409	38.3	277	158	7	6	274	13	284	4.33e-59	189
RCHGF000113	iCN900.CD630_10780	40.1	252	149	2	23	273	29	279	1.03e-58	188
RCHGF000113	iYL1228.KPN_02335	38.6	277	157	8	6	274	13	284	1.73e-58	187
RCHGF000113	STM_v1_0.STM1832	38.3	277	158	7	6	274	13	284	3.44e-58	187
RCHGF000113	iPC815.YPO1756	37.1	278	162	7	6	275	22	294	1.98e-56	182
RCHGF000114	iCN900.CD630_10770	42.6	258	134	3	13	266	7	254	5.58e-55	177
RCHGF000114	iCN900.CD630_32770	37.6	242	150	1	10	250	1	242	3.20e-50	165
RCHGF000115	iCN900.CD630_10760	53.8	145	67	0	1	145	1	145	5.59e-49	154
RCHGF000116	iCN900.CD630_32780	32.1	131	85	3	3	130	2	131	9.02e-18	73.9
RCHGF000121	STM_v1_0.STM0047	32.9	143	85	4	8	143	15	153	4.83e-14	65.5
RCHGF000122	iYS854.USA300HOU_RS06015	54.6	295	132	2	7	300	8	301	7.59e-109	318
RCHGF000122	iNF517.LLMG_RS07670	53.6	293	134	2	11	302	9	300	1.78e-101	299
RCHGF000124	iCHOv1.100751791	61.5	143	53	2	2	142	14	156	2.43e-60	184
RCHGF000124	iMM1415.320685	60.8	143	54	2	2	142	14	156	6.94e-60	183
RCHGF000126	iML1515.b1010	35.0	120	77	1	4	123	6	124	1.71e-20	80.1
RCHGF000126	iSDY_1059.SDY_0985	35.0	120	77	1	4	123	6	124	1.71e-20	80.1
RCHGF000126	iSF_1195.SF1013	34.2	120	78	1	4	123	6	124	7.71e-19	75.9
RCHGF000127	iCN900.CD630_30810	36.5	405	250	5	131	532	4	404	1.37e-86	273
RCHGF000128	iCN900.CD630_30800	45.0	100	55	0	4	103	11	110	1.13e-20	79.7
RCHGF000129	iYO844.BSU31400	30.2	367	245	7	24	389	24	380	1.14e-47	166
RCHGF000129	iCN900.CD630_27330	27.6	392	272	6	6	391	2	387	6.55e-46	162
RCHGF000129	iYO844.BSU22370	32.3	371	229	8	31	392	33	390	1.98e-45	160
RCHGF000129	STM_v1_0.STM1557	28.5	400	255	11	1	387	7	388	1.69e-44	158
RCHGF000129	iHN637.CLJU_RS06550	29.5	370	241	8	35	394	37	396	1.66e-42	153
RCHGF000130	iYO844.BSU39260	49.2	486	223	7	5	489	7	469	2.20e-161	465
RCHGF000130	iYO844.BSU40110	48.7	489	225	8	7	486	5	476	5.02e-160	462
RCHGF000130	iCN900.CD630_30960	49.2	486	221	7	8	486	5	471	1.71e-159	460
RCHGF000130	iCN900.CD630_03890	48.5	499	223	8	5	486	3	484	1.02e-156	454
RCHGF000130	iCN900.CD630_31240	48.2	490	228	6	4	486	3	473	2.00e-156	452
RCHGF000130	STM_v1_0.STM3051	46.7	488	244	6	1	486	1	474	4.60e-155	449
RCHGF000130	iNF517.LLMG_RS02245	46.7	484	240	7	8	486	5	475	1.35e-154	448
RCHGF000130	iYS854.USA300HOU_RS01380	47.3	488	236	8	5	486	3	475	4.39e-153	444
RCHGF000130	iCN900.CD630_31360	48.2	488	232	8	8	489	5	477	1.21e-152	443
RCHGF000130	iML1515.b2716	45.9	492	238	7	6	490	4	474	8.81e-152	441
RCHGF000130	iML1515.b2901	46.1	486	246	6	3	486	5	476	1.47e-151	440
RCHGF000130	iSSON_1240.SSON_1595	46.7	488	244	8	6	489	4	479	1.47e-151	440
RCHGF000130	iSbBS512_1146.SbBS512_E3322	46.1	486	246	6	3	486	5	476	2.96e-151	439
RCHGF000130	iSDY_1059.SDY_2912	45.7	492	239	7	6	490	4	474	3.54e-151	439
RCHGF000130	iYL1228.KPN_03330	46.5	488	245	6	1	486	1	474	7.86e-151	438
RCHGF000130	iSF_1195.SF2887	45.9	488	248	6	1	486	1	474	1.11e-150	438
RCHGF000130	iSSON_1240.SSON_3054	45.7	486	248	6	3	486	5	476	1.36e-149	435
RCHGF000130	iML1515.b3721	46.4	489	229	9	6	490	4	463	2.64e-147	429
RCHGF000130	iNF517.LLMG_RS07345	45.8	487	245	7	5	486	6	478	5.93e-146	426
RCHGF000131	iCN900.CD630_32370	46.5	325	170	3	9	329	10	334	8.36e-94	281
RCHGF000151	iYS854.USA300HOU_RS05995	53.9	924	400	12	1	908	1	914	0.0	970
RCHGF000151	iNF517.LLMG_RS10255	51.4	924	428	8	1	908	1	919	0.0	953
RCHGF000165	iYS854.USA300HOU_RS05690	59.2	343	138	1	4	346	7	347	2.21e-147	419
RCHGF000165	iNF517.LLMG_RS11030	55.5	344	148	2	2	343	5	345	6.92e-135	387
RCHGF000166	iYS854.USA300HOU_RS05695	40.3	801	450	14	1	786	1	788	1.37e-184	548
RCHGF000166	iNF517.LLMG_RS11025	37.8	818	469	18	1	799	1	797	1.04e-163	494
RCHGF000170	iNF517.LLMG_RS02790	40.8	196	101	2	3	184	17	211	1.00e-42	141
RCHGF000171	iJN1463.PP_1336	27.8	313	199	7	76	384	83	372	4.06e-24	102
RCHGF000171	iML1515.b0089	29.2	367	211	13	31	382	59	391	8.29e-24	102
RCHGF000172	iCN718.ABAYE_RS13845	24.7	182	131	3	1	182	5	180	1.32e-12	62.8
RCHGF000173	iSSON_1240.SSON_3773	43.1	153	87	0	2	154	3	155	4.63e-48	152
RCHGF000173	iSDY_1059.SDY_4064	42.5	153	88	0	2	154	3	155	9.30e-48	151
RCHGF000173	iML1515.b3634	42.5	153	88	0	2	154	3	155	1.32e-47	151
RCHGF000173	iSbBS512_1146.SbBS512_E4059	42.5	153	88	0	2	154	3	155	1.32e-47	151
RCHGF000173	iSF_1195.SF3673	42.5	153	88	0	2	154	3	155	1.32e-47	151
RCHGF000173	iCN718.ABAYE_RS14785	44.3	149	83	0	5	153	7	155	8.54e-47	149
RCHGF000173	iLJ478.TM0741	45.6	149	81	0	4	152	3	151	1.14e-46	149
RCHGF000173	iSynCJ816.SGL_RS15225	48.3	147	76	0	4	150	3	149	1.52e-46	148
RCHGF000173	STM_v1_0.STM3725	40.6	155	92	0	2	156	3	157	4.33e-46	147
RCHGF000173	iYS854.USA300HOU_RS05615	46.3	149	80	0	4	152	6	154	6.33e-46	147
RCHGF000173	iYL1228.KPN_03974	41.2	153	90	0	4	156	5	157	1.75e-45	145
RCHGF000173	iPC815.YPO0053	43.0	151	86	0	4	154	5	155	3.52e-45	145
RCHGF000173	iEK1008.Rv2965c	46.3	149	79	1	1	149	1	148	2.14e-44	143
RCHGF000173	iJN1463.PP_5123	41.7	156	91	0	1	156	1	156	6.10e-44	142
RCHGF000173	iCN900.CD630_25580	44.0	150	84	0	2	151	6	155	9.74e-44	141
RCHGF000173	iYO844.BSU15020	43.2	146	83	0	4	149	5	150	4.94e-43	139
RCHGF000177	iML1515.b1103	35.3	102	61	3	3	101	6	105	1.63e-10	54.3
RCHGF000181	iYS854.USA300HOU_RS04515	54.0	248	111	2	2	247	3	249	1.76e-96	283
RCHGF000182	iYS854.USA300HOU_RS04520	29.6	247	162	5	24	259	189	434	1.33e-24	101
RCHGF000183	iSynCJ816.SGL_RS15265	44.9	396	209	3	5	394	11	403	1.86e-116	345
RCHGF000183	iYS854.USA300HOU_RS04525	39.1	399	240	2	3	399	10	407	7.43e-104	313
RCHGF000184	iYS854.USA300HOU_RS04530	36.9	130	80	2	10	138	9	137	8.06e-22	85.1
RCHGF000185	iYS854.USA300HOU_RS04535	63.9	462	167	0	5	466	4	465	3.96e-223	620
RCHGF000186	iAF987.Gmet_1179	34.1	185	102	7	3	171	2	182	5.16e-17	74.3
RCHGF000189	iJN1463.PP_1280	38.2	390	232	5	1	381	1	390	2.45e-76	246
RCHGF000193	iCN900.CD630_24310	39.0	515	305	4	3	511	2	513	3.45e-121	365
RCHGF000194	iPC815.YPO2016	27.6	409	281	7	7	400	7	415	1.30e-36	137
RCHGF000194	iCN718.ABAYE_RS14820	27.2	419	282	7	1	400	1	415	2.56e-34	131
RCHGF000194	iYL1228.KPN_02235	29.0	403	269	9	7	392	7	409	2.23e-34	131
RCHGF000194	STM_v1_0.STM1777	29.1	402	268	8	7	391	7	408	7.68e-33	127
RCHGF000194	iAF987.Gmet_3233	28.3	420	276	11	1	399	1	416	2.52e-32	126
RCHGF000194	iML1515.b1210	28.0	393	268	7	7	384	7	399	7.23e-32	124
RCHGF000195	iCN900.CD630_34210	47.5	297	155	1	1	296	1	297	2.85e-86	260
RCHGF000196	iCN900.CD630_34200	34.9	473	294	5	2	460	5	477	1.93e-88	279
RCHGF000197	iHN637.CLJU_RS15750	62.4	319	118	2	3	320	4	321	3.49e-136	389
RCHGF000197	iCN900.CD630_34190	59.9	314	126	0	3	316	4	317	1.07e-129	372
RCHGF000198	iSbBS512_1146.SbBS512_E0146	52.7	421	197	2	9	428	7	426	2.97e-160	458
RCHGF000198	iML1515.b0154	52.5	421	198	2	9	428	7	426	6.88e-159	454
RCHGF000198	STM_v1_0.STM0202	52.5	421	198	2	9	428	7	426	9.75e-159	454
RCHGF000198	iSSON_1240.SSON_0166	52.5	421	198	2	9	428	7	426	9.75e-159	454
RCHGF000198	iSDY_1059.SDY_0170	52.5	421	198	2	9	428	7	426	1.38e-158	454
RCHGF000198	iSF_1195.SF0146	52.3	421	199	2	9	428	7	426	3.94e-158	452
RCHGF000198	iAF987.Gmet_3356	53.0	428	200	1	1	428	1	427	5.78e-158	452
RCHGF000198	iYL1228.KPN_00169	51.5	421	202	2	9	428	7	426	9.11e-157	449
RCHGF000198	iPC815.YPO3389	51.1	423	201	3	9	428	7	426	1.97e-153	441
RCHGF000198	iYO844.BSU28120	49.3	426	214	1	3	428	4	427	3.42e-150	432
RCHGF000198	iHN637.CLJU_RS02195	49.8	412	206	1	9	419	6	417	1.38e-145	421
RCHGF000198	iJN1463.PP_4784	50.7	424	207	2	6	428	4	426	3.07e-145	420
RCHGF000198	iYS854.USA300HOU_RS08830	48.0	429	221	1	1	429	1	427	1.04e-143	416
RCHGF000198	iCN718.ABAYE_RS05520	48.7	423	213	3	9	428	10	431	3.37e-143	415
RCHGF000199	iPC815.YPO0158	29.6	159	105	2	9	163	10	165	1.35e-07	53.1
RCHGF000199	iJN1463.PP_3999	30.3	142	95	1	9	146	10	151	5.44e-07	51.2
RCHGF000199	iAF987.Gmet_3231	26.7	161	114	1	5	161	6	166	3.67e-07	50.4
RCHGF000199	iYL1228.KPN_03754	28.8	132	90	1	15	142	7	138	5.06e-06	48.1
RCHGF000200	iHN637.CLJU_RS02035	55.0	456	205	0	10	465	3	458	1.36e-170	488
RCHGF000200	iYO844.BSU23570	51.2	469	229	0	3	471	1	469	2.87e-161	464
RCHGF000201	iHN637.CLJU_RS05525	37.8	368	226	2	27	394	35	399	2.15e-70	226
RCHGF000204	iYS854.USA300HOU_RS06590	41.0	410	226	5	3	396	6	415	2.97e-100	305
RCHGF000204	iAF692.Mbar_A0666	41.3	412	227	4	4	400	9	420	8.65e-100	303
RCHGF000204	iYO844.BSU17460	40.7	413	229	5	2	398	3	415	1.78e-98	300
RCHGF000204	iLJ478.TM0943	39.5	408	232	4	6	398	4	411	7.68e-93	285
RCHGF000204	iNF517.LLMG_RS12480	37.7	416	240	5	1	397	1	416	2.10e-91	282
RCHGF000205	iAF987.Gmet_1752	48.0	246	117	4	1	237	1	244	2.79e-27	104
RCHGF000206	iAF987.Gmet_1756	61.0	500	190	1	7	501	10	509	5.75e-226	631
RCHGF000206	iLJ478.TM0397	59.0	505	203	2	1	501	1	505	2.87e-211	593
RCHGF000207	iAF987.Gmet_1753	51.5	357	167	2	11	362	16	371	1.70e-130	378
RCHGF000208	iHN637.CLJU_RS01300	64.4	444	155	3	3	444	6	448	3.65e-197	553
RCHGF000208	iAF987.Gmet_1186	61.5	439	167	2	7	444	13	450	3.89e-185	523
RCHGF000208	iIT341.HP0380	58.9	448	176	3	3	443	2	448	8.58e-179	506
RCHGF000208	iJN1463.PP_0675	58.1	444	181	4	4	444	8	449	5.88e-177	502
RCHGF000209	iSynCJ816.SGL_RS11925	48.7	705	345	7	28	722	25	722	8.05e-228	653
RCHGF000210	iLJ478.TM0402	54.8	416	161	7	7	413	32	429	1.67e-141	416
RCHGF000212	iHN637.CLJU_RS08700	66.7	529	171	5	1	525	1	528	4.77e-253	701
RCHGF000213	iHN637.CLJU_RS04215	50.4	464	222	5	5	465	23	481	2.70e-156	452
RCHGF000213	iAF987.Gmet_1939	50.5	455	217	5	5	457	8	456	2.31e-156	451
RCHGF000213	iYO844.BSU06490	49.0	463	222	8	3	458	8	463	5.85e-149	433
RCHGF000213	iCN900.CD630_02200	49.9	451	212	7	7	452	2	443	6.16e-146	424
RCHGF000213	iSynCJ816.SGL_RS13120	48.3	466	231	7	5	464	27	488	8.50e-143	418
RCHGF000213	iNF517.LLMG_RS04970	46.4	463	242	4	3	465	20	476	8.41e-143	417
RCHGF000223	STM_v1_0.STM0593	25.2	318	210	11	61	371	72	368	7.67e-04	41.2
RCHGF000228	iYO844.BSU25640	35.1	185	114	2	2	180	3	187	2.38e-26	103
RCHGF000230	iCHOv1.100769585	25.0	148	93	5	8	139	34	179	2.13e-05	44.3
RCHGF000230	iMM1415.14711	25.7	148	92	6	8	139	34	179	3.83e-05	43.5
RCHGF000230	iML1515.b1430	29.3	99	58	2	13	99	2	100	3.28e-05	43.1
RCHGF000231	iYO844.BSU27270	36.1	227	139	3	2	223	3	228	5.01e-42	142
RCHGF000231	iPC815.YPO3384	35.2	230	142	3	2	226	3	230	5.73e-38	131
RCHGF000231	STM_v1_0.STM0207	34.9	229	144	2	2	226	3	230	1.56e-37	130
RCHGF000231	iYS854.USA300HOU_RS08520	34.1	214	136	2	1	210	1	213	1.41e-37	130
RCHGF000231	iML1515.b0159	34.5	229	145	2	2	226	3	230	8.70e-37	128
RCHGF000231	iSbBS512_1146.SbBS512_E0151	34.5	229	145	2	2	226	3	230	8.70e-37	128
RCHGF000231	iSDY_1059.SDY_0175	34.5	229	145	2	2	226	3	230	8.70e-37	128
RCHGF000231	iSF_1195.SF0151	34.5	229	145	2	2	226	3	230	8.70e-37	128
RCHGF000231	iSSON_1240.SSON_0171	34.5	229	145	2	2	226	3	230	8.70e-37	128
RCHGF000235	iYS854.USA300HOU_RS07420	29.1	709	414	22	208	884	34	685	3.26e-74	260
RCHGF000237	iYS854.USA300HOU_RS07420	30.2	658	400	21	59	697	68	685	7.05e-76	262
RCHGF000237	iNF517.LLMG_RS02600	29.1	684	424	21	26	688	1	644	2.44e-70	245
RCHGF000241	iYO844.BSU16920	46.2	186	96	2	2	187	3	184	7.99e-44	144
RCHGF000241	iCN900.CD630_13270	43.6	195	94	2	1	195	1	179	2.57e-39	132
RCHGF000250	iNF517.LLMG_RS04060	37.2	500	302	5	5	502	3	492	1.00e-101	314
RCHGF000250	iHN637.CLJU_RS00620	39.1	509	285	9	2	500	3	496	4.85e-101	312
RCHGF000250	iLJ478.TM0115	36.3	513	302	8	4	503	14	514	5.98e-98	305
RCHGF000250	iYO844.BSU35940	35.7	499	312	5	5	502	3	493	1.55e-97	303
RCHGF000250	iML1515.b2149	34.3	493	319	3	2	494	11	498	1.65e-93	293
RCHGF000250	iSF_1195.SF2234	34.3	493	319	3	2	494	11	498	1.65e-93	293
RCHGF000250	iSSON_1240.SSON_2205	34.3	493	319	3	2	494	11	498	1.65e-93	293
RCHGF000250	STM_v1_0.STM2189	34.3	493	319	3	2	494	11	498	1.29e-92	291
RCHGF000250	iML1515.b3567	36.7	501	306	7	1	494	1	497	2.20e-92	290
RCHGF000250	iYL1228.KPN_03931	36.1	513	317	6	1	506	1	509	2.20e-92	290
RCHGF000250	iSbBS512_1146.SbBS512_E3955	36.5	501	307	7	1	494	1	497	3.10e-92	290
RCHGF000250	iPC815.YPO1508	33.5	493	323	3	2	494	11	498	2.56e-92	290
RCHGF000250	iSF_1195.SF3611	36.5	501	307	7	1	494	1	497	1.22e-91	288
RCHGF000250	iLJ478.TM0956	35.2	497	317	5	2	494	10	505	3.17e-91	288
RCHGF000250	iPC815.YPO3964	35.9	493	305	4	4	494	6	489	3.15e-90	285
