locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_002305	Protein Homology	CDS	54174	54854		-	0	ID=cds-pgaptmp_002305;Parent=gene-pgaptmp_002305;Name=extdb:pgaptmp_002305;Ontology_term=GO:0015890,GO:0015663,GO:0016020;gbkey=CDS;gene=pnuC;go_component=membrane|0016020||IEA;go_function=nicotinamide mononucleotide transmembrane transporter activity|0015663||IEA;go_process=nicotinamide mononucleotide transport|0015890||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402656.1;locus_tag=pgaptmp_002305;product=nicotinamide riboside transporter PnuC;protein_id=extdb:pgaptmp_002305;transl_table=11	pgaptmp_002305	nicotinamide riboside transporter PnuC	411489.CLOL250_02225	1.01E-156	440	COG3201@1|root,COG3201@2|Bacteria,1V21G@1239|Firmicutes,24CVF@186801|Clostridia,36JFU@31979|Clostridiaceae	186801|Clostridia	H	nicotinamide mononucleotide transporter	pnuC												NMN_transporter						K03811	pnuC; nicotinamide mononucleotide transporter
pgaptmp_002306	Protein Homology	CDS	54998	55198		-	0	ID=cds-pgaptmp_002306;Parent=gene-pgaptmp_002306;Name=extdb:pgaptmp_002306;Ontology_term=GO:0003676;gbkey=CDS;go_function=nucleic acid binding|0003676||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011723062.1;locus_tag=pgaptmp_002306;product=cold-shock protein;protein_id=extdb:pgaptmp_002306;transl_table=11	pgaptmp_002306	cold-shock protein	411489.CLOL250_02226	1.26E-42	139	COG1278@1|root,COG1278@2|Bacteria,1VEE0@1239|Firmicutes,24QJE@186801|Clostridia,36MMP@31979|Clostridiaceae	186801|Clostridia	K	Cold shock protein				ko:K03704					ko00000,ko03000				CSD						K03704	cspA; cold shock protein
pgaptmp_002307	Protein Homology	CDS	55334	55882		-	0	ID=cds-pgaptmp_002307;Parent=gene-pgaptmp_002307;Name=extdb:pgaptmp_002307;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402658.1;locus_tag=pgaptmp_002307;product=N-acetyltransferase family protein;protein_id=extdb:pgaptmp_002307;transl_table=11	pgaptmp_002307	N-acetyltransferase family protein	411489.CLOL250_02227	4.14E-132	374	COG1247@1|root,COG1247@2|Bacteria,1V6X5@1239|Firmicutes,24IB5@186801|Clostridia,36JUD@31979|Clostridiaceae	186801|Clostridia	M	Acetyltransferase GNAT family	pat		2.3.1.183	ko:K03823	ko00440,ko01130,map00440,map01130		R08871,R08938	RC00004,RC00064	ko00000,ko00001,ko01000				Acetyltransf_4							
pgaptmp_002308	Protein Homology	CDS	55943	58414		-	0	ID=cds-pgaptmp_002308;Parent=gene-pgaptmp_002308;Name=extdb:pgaptmp_002308;Ontology_term=GO:0005975,GO:0005978,GO:0003844,GO:0004553,GO:0043169;gbkey=CDS;gene=glgB;go_function=1%2C4-alpha-glucan branching enzyme activity|0003844||IEA,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,cation binding|0043169||IEA;go_process=carbohydrate metabolic process|0005975||IEA,glycogen biosynthetic process|0005978||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402660.1;locus_tag=pgaptmp_002308;product=1%2C4-alpha-glucan branching protein GlgB;protein_id=extdb:pgaptmp_002308;transl_table=11	pgaptmp_002308	1%2C4-alpha-glucan branching protein GlgB	411489.CLOL250_02228	0	1576	COG0296@1|root,COG0296@2|Bacteria,1TP4M@1239|Firmicutes,247WH@186801|Clostridia,36EUN@31979|Clostridiaceae	186801|Clostridia	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	glgB		2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110		ko00000,ko00001,ko00002,ko01000,ko04147		CBM48,GH13		Alpha-amylase,Alpha-amylase_C,CBM_48						K00700	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
pgaptmp_002309	GeneMarkS-2+	CDS	58433	59116		-	0	ID=cds-pgaptmp_002309;Parent=gene-pgaptmp_002309;Name=extdb:pgaptmp_002309;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_002309;product=hypothetical protein;protein_id=extdb:pgaptmp_002309;transl_table=11	pgaptmp_002309	hypothetical protein	411489.CLOL250_02229	9.66E-151	425	2F3RQ@1|root,33WIC@2|Bacteria,1VWD4@1239|Firmicutes,250PU@186801|Clostridia	186801|Clostridia	S	Psort location CytoplasmicMembrane, score 10.00																				
pgaptmp_002310	Protein Homology	CDS	59590	60096		-	0	ID=cds-pgaptmp_002310;Parent=gene-pgaptmp_002310;Name=extdb:pgaptmp_002310;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402664.1;locus_tag=pgaptmp_002310;product=N-acetyltransferase family protein;protein_id=extdb:pgaptmp_002310;transl_table=11	pgaptmp_002310	N-acetyltransferase family protein	411489.CLOL250_02231	1.72E-124	353	COG1247@1|root,COG1247@2|Bacteria,1V3XH@1239|Firmicutes,24HCN@186801|Clostridia,36JK7@31979|Clostridiaceae	186801|Clostridia	M	Acetyltransferase (GNAT) domain													Acetyltransf_1							
pgaptmp_002311	Protein Homology	CDS	60291	60575		+	0	ID=cds-pgaptmp_002311;Parent=gene-pgaptmp_002311;Name=extdb:pgaptmp_002311;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402665.1;locus_tag=pgaptmp_002311;product=DUF1294 domain-containing protein;protein_id=extdb:pgaptmp_002311;transl_table=11	pgaptmp_002311	DUF1294 domain-containing protein	411489.CLOL250_02232	2.7E-61	188	COG3326@1|root,COG3326@2|Bacteria	2|Bacteria	L	Membrane													CSD,DUF1294							
pgaptmp_002312	Protein Homology	CDS	60655	61509		-	0	ID=cds-pgaptmp_002312;Parent=gene-pgaptmp_002312;Name=extdb:pgaptmp_002312;Ontology_term=GO:0009446,GO:0050126,GO:0005737;gbkey=CDS;gene=aguB;go_component=cytoplasm|0005737||IEA;go_function=N-carbamoylputrescine amidase activity|0050126||IEA;go_process=putrescine biosynthetic process|0009446||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003414262.1;locus_tag=pgaptmp_002312;product=N-carbamoylputrescine amidase;protein_id=extdb:pgaptmp_002312;transl_table=11	pgaptmp_002312	N-carbamoylputrescine amidase	411489.CLOL250_02233	1.03E-208	576	COG0388@1|root,COG0388@2|Bacteria,1TRMU@1239|Firmicutes,25B19@186801|Clostridia,36WC3@31979|Clostridiaceae	186801|Clostridia	S	N-carbamoylputrescine amidase	aguB		3.5.1.53,3.5.1.6	ko:K01431,ko:K12251	ko00240,ko00330,ko00410,ko00770,ko00983,ko01100,map00240,map00330,map00410,map00770,map00983,map01100	M00046	R00905,R01152,R04666,R08228	RC00096	ko00000,ko00001,ko00002,ko01000				CN_hydrolase						K12251	aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
pgaptmp_002313	Protein Homology	CDS	61658	63307		-	0	ID=cds-pgaptmp_002313;Parent=gene-pgaptmp_002313;Name=extdb:pgaptmp_002313;Ontology_term=GO:0016810,GO:0046872;gbkey=CDS;go_function=hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: protein motif:HMM:NF019581.6;locus_tag=pgaptmp_002313;product=amidohydrolase;protein_id=extdb:pgaptmp_002313;transl_table=11	pgaptmp_002313	amidohydrolase	411489.CLOL250_02234	0	1120	COG1574@1|root,COG1574@2|Bacteria,1TQ6G@1239|Firmicutes,24A5F@186801|Clostridia,36DJ1@31979|Clostridiaceae	186801|Clostridia	S	Amidohydrolase family													Amidohydro_3							
pgaptmp_002314	Protein Homology	CDS	63328	64683		-	0	ID=cds-pgaptmp_002314;Parent=gene-pgaptmp_002314;Name=extdb:pgaptmp_002314;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402668.1;locus_tag=pgaptmp_002314;product=Na+/H+ antiporter NhaC family protein;protein_id=extdb:pgaptmp_002314;transl_table=11	pgaptmp_002314	Na+/H+ antiporter NhaC family protein	411489.CLOL250_02235	2.51E-305	857	COG1757@1|root,COG1757@2|Bacteria,1TRZN@1239|Firmicutes,24BTA@186801|Clostridia,36HF9@31979|Clostridiaceae	186801|Clostridia	C	Na+/H+ antiporter family													Na_H_antiporter	cs11822	NhaC		sodium ion:proton antiporter	2.A.35		
pgaptmp_002315	Protein Homology	CDS	64867	65484		-	0	ID=cds-pgaptmp_002315;Parent=gene-pgaptmp_002315;Name=extdb:pgaptmp_002315;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402669.1;locus_tag=pgaptmp_002315;product=AAA family ATPase;protein_id=extdb:pgaptmp_002315;transl_table=11	pgaptmp_002315	AAA family ATPase	411489.CLOL250_02236	1.3E-144	407	COG1102@1|root,COG1102@2|Bacteria,1TRCW@1239|Firmicutes,249Z9@186801|Clostridia,36ENK@31979|Clostridiaceae	186801|Clostridia	F	Cytidylate kinase-like family													Cytidylate_kin2							
pgaptmp_002316	Protein Homology	CDS	65727	66479		+	0	ID=cds-pgaptmp_002316;Parent=gene-pgaptmp_002316;Name=extdb:pgaptmp_002316;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: protein motif:HMM:NF012422.6;locus_tag=pgaptmp_002316;product=helix-turn-helix transcriptional regulator;protein_id=extdb:pgaptmp_002316;transl_table=11	pgaptmp_002316	helix-turn-helix transcriptional regulator	411489.CLOL250_02238	5.08E-82	248	COG2197@1|root,COG2197@2|Bacteria	2|Bacteria	K	response regulator	epsR												Autoind_bind,GerE,Response_reg							
pgaptmp_002317	Protein Homology	CDS	66462	67484		-	0	ID=cds-pgaptmp_002317;Parent=gene-pgaptmp_002317;Name=extdb:pgaptmp_002317;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402674.1;locus_tag=pgaptmp_002317;product=Gfo/Idh/MocA family protein;protein_id=extdb:pgaptmp_002317;transl_table=11	pgaptmp_002317	Gfo/Idh/MocA family protein	411489.CLOL250_02239	1.66E-237	653	COG0673@1|root,COG0673@2|Bacteria,1TPT5@1239|Firmicutes,248MV@186801|Clostridia,36EYN@31979|Clostridiaceae	186801|Clostridia	S	Oxidoreductase													GFO_IDH_MocA,GFO_IDH_MocA_C							
pgaptmp_002318	Protein Homology	CDS	67517	68806		-	0	ID=cds-pgaptmp_002318;Parent=gene-pgaptmp_002318;Name=extdb:pgaptmp_002318;Ontology_term=GO:0006221,GO:0004151,GO:0046872;gbkey=CDS;go_function=dihydroorotase activity|0004151||IEA,metal ion binding|0046872||IEA;go_process=pyrimidine nucleotide biosynthetic process|0006221||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402675.1;locus_tag=pgaptmp_002318;product=dihydroorotase;protein_id=extdb:pgaptmp_002318;transl_table=11	pgaptmp_002318	dihydroorotase	411489.CLOL250_02240	9.35E-305	849	COG0044@1|root,COG0044@2|Bacteria,1TPQM@1239|Firmicutes,247V2@186801|Clostridia,36ETY@31979|Clostridiaceae	186801|Clostridia	F	Belongs to the metallo-dependent hydrolases superfamily. DHOase family. Class I DHOase subfamily	pyrC		3.5.2.3	ko:K01465	ko00240,ko01100,map00240,map01100	M00051	R01993	RC00632	ko00000,ko00001,ko00002,ko01000				Amidohydro_1						K01465	URA4, pyrC; dihydroorotase [EC:3.5.2.3]
pgaptmp_002319	Protein Homology	CDS	69534	72263		-	0	ID=cds-pgaptmp_002319;Parent=gene-pgaptmp_002319;Name=extdb:pgaptmp_002319;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402678.1;locus_tag=pgaptmp_002319;product=FtsX-like permease family protein;protein_id=extdb:pgaptmp_002319;transl_table=11	pgaptmp_002319	FtsX-like permease family protein	411489.CLOL250_02243	0	1644	COG0577@1|root,COG0577@2|Bacteria,1TPHU@1239|Firmicutes,247QW@186801|Clostridia,36GBV@31979|Clostridiaceae	186801|Clostridia	V	COG0577 ABC-type antimicrobial peptide transport system, permease component				ko:K02004		M00258			ko00000,ko00002,ko02000	3.A.1			FtsX	cs11822	ABC	membrane	lipoprotein releasing	3.A.1	K02004	ABC.CD.P; putative ABC transport system permease protein
pgaptmp_002320	Protein Homology	CDS	72265	72966		-	0	ID=cds-pgaptmp_002320;Parent=gene-pgaptmp_002320;Name=extdb:pgaptmp_002320;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005352089.1;locus_tag=pgaptmp_002320;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_002320;transl_table=11	pgaptmp_002320	ABC transporter ATP-binding protein	411489.CLOL250_02244	8.35E-164	458	COG1136@1|root,COG1136@2|Bacteria,1TQC9@1239|Firmicutes,248Z6@186801|Clostridia,36EK4@31979|Clostridiaceae	186801|Clostridia	V	ABC transporter				ko:K02003		M00258			ko00000,ko00002,ko02000	3.A.1			ABC_tran	cs11822	ABC	binding	lipoprotein	3.A.1	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
pgaptmp_002321	Protein Homology	CDS	73067	73690		-	0	ID=cds-pgaptmp_002321;Parent=gene-pgaptmp_002321;Name=extdb:pgaptmp_002321;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: protein motif:HMM:NF012655.6;locus_tag=pgaptmp_002321;product=TetR/AcrR family transcriptional regulator;protein_id=extdb:pgaptmp_002321;transl_table=11	pgaptmp_002321	TetR/AcrR family transcriptional regulator	411489.CLOL250_02245	1.11E-146	413	COG1309@1|root,COG1309@2|Bacteria,1V47N@1239|Firmicutes,24IKB@186801|Clostridia,36WGA@31979|Clostridiaceae	186801|Clostridia	K	Bacterial regulatory proteins, tetR family													TetR_N							
pgaptmp_002322	Protein Homology	CDS	74308	76545		-	0	ID=cds-pgaptmp_002322;Parent=gene-pgaptmp_002322;Name=extdb:pgaptmp_002322;gbkey=CDS;inference=COORDINATES: protein motif:HMM:TIGR03057.1;locus_tag=pgaptmp_002322;product=hypothetical protein;protein_id=extdb:pgaptmp_002322;transl_table=11	pgaptmp_002322	hypothetical protein	411489.CLOL250_02246	0	901	COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,24A8K@186801|Clostridia,36FH4@31979|Clostridiaceae	186801|Clostridia	S	Psort location Cellwall, score				ko:K01421					ko00000											
pgaptmp_002323	Protein Homology	CDS	76566	78845		-	0	ID=cds-pgaptmp_002323;Parent=gene-pgaptmp_002323;Name=extdb:pgaptmp_002323;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402682.1;locus_tag=pgaptmp_002323;product=efflux RND transporter permease subunit;protein_id=extdb:pgaptmp_002323;transl_table=11	pgaptmp_002323	efflux RND transporter permease subunit	411489.CLOL250_02247	0	1417	COG1033@1|root,COG1033@2|Bacteria,1VSWA@1239|Firmicutes,247R6@186801|Clostridia,36DHN@31979|Clostridiaceae	186801|Clostridia	S	Psort location CytoplasmicMembrane, score				ko:K07003					ko00000				MMPL	cs11822	RND	HAE2	multidrug/solvent efflux (MmpL homolog/HAE2 subfamily)	2.A.6	K07003	K07003; uncharacterized protein
pgaptmp_002324	Protein Homology	CDS	79084	79647		-	0	ID=cds-pgaptmp_002324;Parent=gene-pgaptmp_002324;Name=extdb:pgaptmp_002324;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402684.1;locus_tag=pgaptmp_002324;product=TetR/AcrR family transcriptional regulator C-terminal domain-containing protein;protein_id=extdb:pgaptmp_002324;transl_table=11	pgaptmp_002324	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	411489.CLOL250_02249	9.29E-132	374	COG1309@1|root,COG1309@2|Bacteria,1V5ZJ@1239|Firmicutes,24HZS@186801|Clostridia,36MH2@31979|Clostridiaceae	186801|Clostridia	K	dihydroxyacetone kinase regulator													TetR_C_8,TetR_N							
pgaptmp_002325	Protein Homology	CDS	79745	81826		-	0	ID=cds-pgaptmp_002325;Parent=gene-pgaptmp_002325;Name=extdb:pgaptmp_002325;Ontology_term=GO:0006812,GO:0042625,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=ATPase-coupled ion transmembrane transporter activity|0042625||IEA;go_process=monoatomic cation transport|0006812||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015573762.1;locus_tag=pgaptmp_002325;product=heavy metal translocating P-type ATPase;protein_id=extdb:pgaptmp_002325;transl_table=11	pgaptmp_002325	heavy metal translocating P-type ATPase	411489.CLOL250_02250	0	1319	COG2217@1|root,COG2217@2|Bacteria,1TPB8@1239|Firmicutes,247RZ@186801|Clostridia,36EQP@31979|Clostridiaceae	186801|Clostridia	P	E1-E2 ATPase	copA_1			ko:K12950					ko00000,ko01000	3.A.3.32			E1-E2_ATPase,Hydrolase	cs11822	P-ATPase		zinc/cadmium/cobalt ion	3.A.3		
pgaptmp_002326	Protein Homology	CDS	81855	82178		-	0	ID=cds-pgaptmp_002326;Parent=gene-pgaptmp_002326;Name=extdb:pgaptmp_002326;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402686.1;locus_tag=pgaptmp_002326;product=DUF6110 family protein;protein_id=extdb:pgaptmp_002326;transl_table=11	pgaptmp_002326	DUF6110 family protein	411489.CLOL250_02251	2.15E-55	174	2E5VW@1|root,330JY@2|Bacteria,1VEZ5@1239|Firmicutes,24R14@186801|Clostridia,36NG5@31979|Clostridiaceae	186801|Clostridia	S	H( )-transporting two-sector ATPase subunit H.a (A-type ATP synthase) K02121																				
pgaptmp_002327	Protein Homology	CDS	82311	83642		-	0	ID=cds-pgaptmp_002327;Parent=gene-pgaptmp_002327;Name=extdb:pgaptmp_002327;Ontology_term=GO:0055085,GO:0015297,GO:0042910,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=antiporter activity|0015297||IEA,xenobiotic transmembrane transporter activity|0042910||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402687.1;locus_tag=pgaptmp_002327;product=MATE family efflux transporter;protein_id=extdb:pgaptmp_002327;transl_table=11	pgaptmp_002327	MATE family efflux transporter	411489.CLOL250_02252	0	870	COG0534@1|root,COG0534@2|Bacteria,1TP5P@1239|Firmicutes,24BRV@186801|Clostridia,36R7S@31979|Clostridiaceae	186801|Clostridia	V	Psort location CytoplasmicMembrane, score													MatE	cs11822	MOP	MATE	multidrug efflux	2.A.66	K26937	dinF, mepA, vmrA; MATE family, multidrug efflux pump
pgaptmp_002328	Protein Homology	CDS	83659	84489		-	0	ID=cds-pgaptmp_002328;Parent=gene-pgaptmp_002328;Name=extdb:pgaptmp_002328;Ontology_term=GO:0006486,GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;go_process=protein glycosylation|0006486||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402689.1;locus_tag=pgaptmp_002328;product=glycosyltransferase family 8 protein;protein_id=extdb:pgaptmp_002328;transl_table=11	pgaptmp_002328	glycosyltransferase family 8 protein	411489.CLOL250_02253	2.01E-206	570	COG1442@1|root,COG1442@2|Bacteria,1UY8Y@1239|Firmicutes,25B6H@186801|Clostridia,36WGB@31979|Clostridiaceae	186801|Clostridia	M	Glycosyl transferase family 8													Glyco_transf_8							
pgaptmp_002329	Protein Homology	CDS	84730	86559		-	0	ID=cds-pgaptmp_002329;Parent=gene-pgaptmp_002329;Name=extdb:pgaptmp_002329;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: protein motif:HMM:NF012271.6;locus_tag=pgaptmp_002329;product=fibronectin type III domain-containing protein;protein_id=extdb:pgaptmp_002329;transl_table=11	pgaptmp_002329	fibronectin type III domain-containing protein	411489.CLOL250_02254	0	1193	COG3210@1|root,COG3210@2|Bacteria	2|Bacteria	U	domain, Protein													N_methyl,Peptidase_M64,fn3							
pgaptmp_002330	Protein Homology	CDS	86781	88331		-	0	ID=cds-pgaptmp_002330;Parent=gene-pgaptmp_002330;Name=extdb:pgaptmp_002330;Ontology_term=GO:0000160,GO:0006355,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: protein motif:HMM:NF012422.6;locus_tag=pgaptmp_002330;product=response regulator transcription factor;protein_id=extdb:pgaptmp_002330;transl_table=11	pgaptmp_002330	response regulator transcription factor	411489.CLOL250_02255	0	989	2DC0S@1|root,2ZC9I@2|Bacteria,1UJYN@1239|Firmicutes,24BNS@186801|Clostridia	186801|Clostridia	S	Psort location CytoplasmicMembrane, score 9.99													GerE							
pgaptmp_002331	Protein Homology	CDS	88417	89556		-	0	ID=cds-pgaptmp_002331;Parent=gene-pgaptmp_002331;Name=extdb:pgaptmp_002331;Ontology_term=GO:0006812,GO:0055085,GO:0008324,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=monoatomic cation transmembrane transporter activity|0008324||IEA;go_process=monoatomic cation transport|0006812||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402692.1;locus_tag=pgaptmp_002331;product=cation diffusion facilitator family transporter;protein_id=extdb:pgaptmp_002331;transl_table=11	pgaptmp_002331	cation diffusion facilitator family transporter	411489.CLOL250_02256	9.56E-266	728	COG0053@1|root,COG0053@2|Bacteria,1TSGY@1239|Firmicutes,2491V@186801|Clostridia,36ECU@31979|Clostridiaceae	186801|Clostridia	P	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family	czcD												Cation_efflux,ZT_dimer	cs11822	CDF		cation efflux	2.A.4		
pgaptmp_002332	Protein Homology	CDS	89933	91708		-	0	ID=cds-pgaptmp_002332;Parent=gene-pgaptmp_002332;Name=extdb:pgaptmp_002332;Ontology_term=GO:0006435,GO:0004829,GO:0005524,GO:0005737;gbkey=CDS;gene=thrS;go_component=cytoplasm|0005737||IEA;go_function=threonine-tRNA ligase activity|0004829||IEA,ATP binding|0005524||IEA;go_process=threonyl-tRNA aminoacylation|0006435||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008402695.1;locus_tag=pgaptmp_002332;product=threonine--tRNA ligase;protein_id=extdb:pgaptmp_002332;transl_table=11	pgaptmp_002332	threonine--tRNA ligase	411489.CLOL250_02259	0	1207	COG0441@1|root,COG0441@2|Bacteria,1TP78@1239|Firmicutes,248CH@186801|Clostridia,36DPZ@31979|Clostridiaceae	186801|Clostridia	J	Catalyzes the attachment of threonine to tRNA(Thr) in a two-step reaction L-threonine is first activated by ATP to form Thr-AMP and then transferred to the acceptor end of tRNA(Thr)	thrS		6.1.1.3	ko:K01868	ko00970,map00970	M00359,M00360	R03663	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016				HGTP_anticodon,TGS,tRNA-synt_2b,tRNA_SAD						K01868	TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
pgaptmp_002333	Protein Homology	CDS	92157	92957		-	0	ID=cds-pgaptmp_002333;Parent=gene-pgaptmp_002333;Name=extdb:pgaptmp_002333;Ontology_term=GO:0016491,GO:0070403;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016282402.1;locus_tag=pgaptmp_002333;product=SDR family NAD(P)-dependent oxidoreductase;protein_id=extdb:pgaptmp_002333;transl_table=11	pgaptmp_002333	SDR family NAD(P)-dependent oxidoreductase	411489.CLOL250_02260	4.49E-189	525	COG1028@1|root,COG1028@2|Bacteria,1TRYD@1239|Firmicutes,248RG@186801|Clostridia,36F8K@31979|Clostridiaceae	186801|Clostridia	IQ	Enoyl-(Acyl carrier protein) reductase													adh_short_C2							
pgaptmp_002334	Protein Homology	CDS	93065	94771		-	0	ID=cds-pgaptmp_002334;Parent=gene-pgaptmp_002334;Name=extdb:pgaptmp_002334;Ontology_term=GO:0005525,GO:0046872,GO:0052621,GO:0071111,GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;go_function=GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA,cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA;inference=COORDINATES: protein motif:HMM:NF012772.6;locus_tag=pgaptmp_002334;product=putative bifunctional diguanylate cyclase/phosphodiesterase;protein_id=extdb:pgaptmp_002334;transl_table=11	pgaptmp_002334	putative bifunctional diguanylate cyclase/phosphodiesterase	411489.CLOL250_02261	0	1121	COG5001@1|root,COG5001@2|Bacteria,1TP8V@1239|Firmicutes,247PX@186801|Clostridia,36E1W@31979|Clostridiaceae	186801|Clostridia	T	Diguanylate cyclase													EAL,GGDEF							
pgaptmp_002335	Protein Homology	CDS	94965	96053		-	0	ID=cds-pgaptmp_002335;Parent=gene-pgaptmp_002335;Name=extdb:pgaptmp_002335;Ontology_term=GO:0055085,GO:0022857,GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019680181.1;locus_tag=pgaptmp_002335;product=MFS transporter;protein_id=extdb:pgaptmp_002335;transl_table=11	pgaptmp_002335	MFS transporter	411489.CLOL250_02263	4.43E-251	690	COG2211@1|root,COG2211@2|Bacteria,1UK7T@1239|Firmicutes,24CXB@186801|Clostridia,36UZ1@31979|Clostridiaceae	186801|Clostridia	G	Major Facilitator Superfamily													MFS_1	cs11822	MFS		multidrug efflux	2.A.1		
